proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/GCModeller/src/GCModeller/annotations/GO/GOAnalysis.NET5.vbproj,EnrichBubbles.vb,124,17,13,94,1,0,0,3,0,5780,5.78 KB
G:/GCModeller/src/GCModeller/annotations/GO/GOAnalysis.NET5.vbproj,GoEnrichment.vb,163,43,18,102,1,0,0,5,0,6887,6.89 KB
G:/GCModeller/src/GCModeller/annotations/GO/GOAnalysis.NET5.vbproj,NamespaceCategoryPlots.vb,72,7,8,57,1,0,0,2,0,2963,2.96 KB
G:/GCModeller/src/GCModeller/annotations/GO/GOAnalysis.NET5.vbproj,PlantRegMap/EnrichmentPlots.vb,19,0,3,16,1,0,0,1,0,800,800 B
G:/GCModeller/src/GCModeller/annotations/GO/GOAnalysis.NET5.vbproj,PlantRegMap/PlantRegMap.vb,29,3,5,21,1,9,0,1,0,1071,1.07 KB
G:/GCModeller/src/GCModeller/annotations/GO/GOAnalysis.NET5.vbproj,<project>,817,113,98,606,6,9,0,19,0,35441,35.44 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,CoexpressionAnalyzer.vb,70,10,13,47,1,0,2,1,0,2749,2.75 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,ConservedCluster.vb,14,0,4,10,1,4,0,0,0,313,313 B
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,ConservedSyntenyAnalyzer.vb,67,15,12,40,1,0,2,1,0,2637,2.64 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,ContextIndices.vb,62,2,11,49,1,4,1,3,0,2600,2.60 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,EnzymeComplexDetector.vb,90,12,16,62,1,0,1,2,0,3578,3.58 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,FusionGeneAnalyzer.vb,91,15,18,58,1,0,2,1,0,3480,3.48 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,GPRParameters.vb,62,43,3,16,1,14,0,0,0,1957,1.96 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,MetabolicAssociator.vb,428,78,72,278,1,0,9,3,0,18201,18.20 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,Pathway.vb,85,5,16,64,1,1,1,1,0,3331,3.33 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,ReactionContinuityChecker.vb,62,14,11,37,1,0,2,1,0,2623,2.62 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,Result.vb,100,8,16,76,3,10,1,4,0,3347,3.35 KB
G:/GCModeller/src/GCModeller/annotations/GPR/GPR.vbproj,<project>,1131,202,192,737,13,33,21,17,0,44816,44.82 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,BuildGraph.vb,215,69,32,114,1,0,0,3,0,10058,10.06 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,Enrich.vb,93,29,15,49,1,0,0,2,0,4096,4.10 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,ExportResults.vb,246,51,41,154,1,0,1,5,0,10502,10.50 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,FellaData.vb,309,105,55,149,3,12,6,1,0,12495,12.49 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,FellaUser.vb,173,59,34,80,5,19,2,4,0,6675,6.67 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,KeggGraph.vb,352,98,48,206,4,11,2,16,0,13183,13.18 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,Matrix.vb,477,66,50,361,1,3,4,17,5,16962,16.96 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,RunDiffusion.vb,213,74,26,113,1,0,2,2,0,8771,8.77 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,RunHypergeom.vb,115,40,18,57,1,0,0,1,0,4824,4.82 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,RunPagerank.vb,190,57,25,108,1,0,2,1,0,7934,7.93 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,Statistics.vb,594,176,81,337,1,0,2,27,0,23574,23.57 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/FELLA.vbproj,<project>,2977,824,425,1728,20,45,21,79,5,119074,119.07 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/test/test.vbproj,Program.vb,180,44,29,107,1,0,1,0,0,8088,8.09 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FELLA/test/test.vbproj,<project>,180,44,29,107,1,0,1,0,0,8088,8.09 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,Enrichment.vb,160,33,17,110,1,0,0,4,0,6598,6.60 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,EnrichmentResult.vb,35,11,7,17,1,11,0,1,0,1193,1.19 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,Extensions.vb,30,0,6,24,1,0,0,1,0,1189,1.19 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,GSEA.vb,153,32,26,95,3,2,2,6,0,6138,6.14 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,OntologyBackground.vb,67,10,6,51,1,0,0,4,0,2491,2.49 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,KnowledgeBase/Background.vb,116,42,14,60,1,6,0,5,0,3792,3.79 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,KnowledgeBase/BackgroundGene.vb,95,19,17,59,1,3,3,4,0,2618,2.62 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,KnowledgeBase/Cluster.vb,124,31,14,79,1,7,1,5,0,4482,4.48 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/FisherCore/Fisher.NET5.vbproj,<project>,780,178,107,495,10,29,6,30,0,28501,28.50 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,Extensions.vb,60,0,6,54,1,0,0,3,0,2284,2.28 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/GenericBackground.vb,58,6,5,47,1,0,0,3,0,2033,2.03 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/IDConvertor.vb,93,15,12,66,1,0,1,2,0,3188,3.19 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/KEGG.vb,127,4,13,110,1,0,0,5,0,5109,5.11 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/MetaEnrich.vb,54,6,5,43,3,0,0,2,0,2089,2.09 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KOBAS/phenotype.vb,53,4,10,39,1,6,1,1,0,1781,1.78 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,My Project/AssemblyInfo.vb,36,15,6,15,0,0,0,0,0,1250,1.25 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2798,2.80 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,My Project/Settings.Designer.vb,74,9,12,53,2,2,1,0,0,3042,3.04 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/Imports/CreateKEGGClusters.vb,72,5,6,61,1,0,0,2,0,3270,3.27 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/Imports/Imports.vb,164,27,21,116,3,0,0,6,0,6325,6.33 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/Imports/KeggPathway.vb,106,8,9,89,2,0,0,4,0,4157,4.16 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/Imports/UniProtModel.vb,179,11,24,144,1,0,0,8,0,6889,6.89 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KnowledgeBase/KEGG/KOMapCluster.vb,70,5,10,55,1,0,1,4,0,2676,2.68 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KOBAS/Formats/CLS.vb,79,45,6,28,1,4,0,1,0,3099,3.10 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KOBAS/Formats/Gct.vb,83,5,13,65,3,5,0,5,0,3161,3.16 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,KOBAS/Formats/Gmt.vb,92,21,10,61,1,4,0,4,0,3905,3.90 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA/gsea-netcore5.vbproj,<project>,1475,218,177,1080,24,23,4,50,0,57490,57.49 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,BBHLibrary.vb,74,13,8,53,1,0,0,1,0,3053,3.05 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,KOBASDatabase.vb,8,0,2,6,1,0,0,1,0,246,246 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,NamespaceDoc.vb,5,3,0,2,1,0,0,0,0,116,116 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/EnrichmentNetwork.vb,288,41,33,214,1,0,0,7,0,13111,13.11 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/KEGGCompounds.vb,162,23,17,122,1,0,0,2,0,6514,6.51 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/MultipleOmics.vb,71,14,7,50,1,0,0,2,0,2635,2.63 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,OntologyBackground/GoImports.vb,3,0,1,2,1,0,0,0,0,37,37 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/Metpa/dgr.vb,70,0,13,57,2,4,0,4,0,2821,2.82 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/Metpa/graph.vb,47,4,12,31,2,4,1,2,0,1287,1.29 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/Metpa/metpa.vb,109,41,13,55,3,7,0,3,0,4434,4.43 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/Metpa/mset.vb,73,13,14,46,2,4,0,4,0,2482,2.48 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/Metpa/pathIds.vb,24,0,6,18,1,2,0,2,0,875,875 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/Metpa/pathSmps.vb,9,0,3,6,1,2,0,0,0,174,174 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,Metabolism/Metpa/rbc.vb,70,0,13,57,2,4,0,4,0,2820,2.82 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSEA.KnowledgeBase.Extensions/GSEA.KB.NET5.vbproj,<project>,1013,152,142,719,20,27,1,32,0,40605,40.60 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,GSVA.vb,246,5,29,212,1,0,0,5,0,10663,10.66 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,plage.vb,3,0,1,2,1,0,0,0,0,26,26 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,ssgsea.vb,3,0,1,2,1,0,0,0,0,27,27 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,utils.vb,67,15,10,42,1,0,0,3,0,2844,2.84 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,zscore.vb,3,0,1,2,1,0,0,0,0,27,27 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,C/kernel_estimation.vb,148,19,32,97,1,0,1,5,0,5081,5.08 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,C/ks_test.vb,100,16,18,66,1,0,0,2,0,3773,3.77 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,Flags/KCDFs.vb,5,0,0,5,1,0,0,0,0,64,64 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,Flags/Methods.vb,6,0,0,6,1,0,0,0,0,74,74 B
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/GSVA.vbproj,<project>,581,55,92,434,9,0,1,15,0,22579,22.58 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/test/test.vbproj,ArabidopsisThaliana.vb,72,0,9,63,1,0,1,2,0,2903,2.90 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/test/test.vbproj,Program.vb,62,0,8,54,3,14,1,1,0,2508,2.51 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/GSVA/test/test.vbproj,<project>,134,0,17,117,4,14,2,3,0,5411,5.41 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,PFSNet.vb,155,35,27,93,1,0,0,3,0,6441,6.44 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Algorithm/ccs_statistics.vb,40,15,5,20,1,0,0,1,0,1661,1.66 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Algorithm/computew1.vb,88,27,5,56,1,0,0,2,0,3556,3.56 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Algorithm/estimatetdist.vb,72,8,14,50,1,0,0,2,0,2821,2.82 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Algorithm/masked_ggi.vb,124,60,10,54,1,0,0,4,0,4960,4.96 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Algorithm/subnet_scores.vb,78,32,9,37,1,0,0,4,0,2896,2.90 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Models/Graph.vb,117,27,11,79,1,0,0,3,0,6038,6.04 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Models/PfsNet.vb,112,52,12,48,2,10,0,2,0,4336,4.34 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Models/PFSNetResultOut.vb,41,22,6,13,1,5,0,1,0,1361,1.36 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Models/R.vb,64,8,12,44,1,0,0,6,0,2495,2.50 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Models/GraphEdge/GraphEdge.vb,53,16,7,30,1,4,0,2,0,1969,1.97 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,Models/GraphEdge/GraphEdgeConnector.vb,32,0,4,28,1,0,1,1,0,1136,1.14 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet/PFSNet.NET5.vbproj,<project>,976,302,122,552,13,19,1,31,0,39670,39.67 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet_visual/PFSNet_visual.NET5.vbproj,BubblePlot.vb,134,3,13,118,1,0,0,3,0,5442,5.44 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet_visual/PFSNet_visual.NET5.vbproj,ggiBuilder.vb,52,6,6,40,1,0,0,1,0,2083,2.08 KB
G:/GCModeller/src/GCModeller/annotations/GSEA/PFSNet/PFSNet_visual/PFSNet_visual.NET5.vbproj,<project>,186,9,19,158,2,0,0,4,0,7525,7.53 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,DEPsKOHeatmap.vb,78,20,7,51,1,0,0,3,0,3553,3.55 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,GSVANetwork.vb,99,9,13,77,1,0,0,1,0,4492,4.49 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,KEGGOrthology.vb,316,31,39,246,1,0,0,6,0,12661,12.66 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,PathForceBuilder.vb,84,7,13,64,1,0,0,2,0,3209,3.21 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,PathwayMap.vb,92,21,13,58,1,0,0,3,0,3458,3.46 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,Reconstruct/Reconstruction.vb,293,40,34,219,1,0,0,8,0,11861,11.86 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,Reconstruct/UniqueRank.vb,107,15,12,80,1,0,0,4,0,4653,4.65 KB
G:/GCModeller/src/GCModeller/annotations/KEGG/KEGGAnalysis.NET5.vbproj,<project>,1069,143,131,795,7,0,0,27,0,43887,43.89 KB
G:/GCModeller/src/GCModeller/annotations/P-NET/P-NET/P-NET.vbproj,NNBuilder.vb,3,0,1,2,1,0,0,0,0,35,35 B
G:/GCModeller/src/GCModeller/annotations/P-NET/P-NET/P-NET.vbproj,<project>,3,0,1,2,1,0,0,0,0,35,35 B
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,AnalysisCommon.vb,137,43,27,67,1,0,0,3,0,4910,4.91 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,CloudPlot.vb,147,15,12,120,1,0,0,1,0,6129,6.13 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,DEP.vb,27,5,4,18,1,6,0,1,0,1098,1.10 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,Mappings.vb,56,11,6,39,1,0,0,2,0,2182,2.18 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,Plots.vb,110,16,13,81,1,0,0,3,0,4351,4.35 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,ProteinGroups.vb,471,60,55,356,1,0,1,10,0,19806,19.81 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,RSDPdensity.vb,137,24,12,101,1,0,0,2,0,5618,5.62 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,DATA/Perseus.vb,71,12,10,49,1,19,0,3,0,2957,2.96 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,DATA/UniprotAnnotations.vb,19,0,3,16,1,10,0,1,0,588,588 B
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,iTraq/iTraqReader.vb,79,10,13,56,3,12,0,4,0,3274,3.27 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,iTraq/iTraqSample.vb,350,60,47,243,3,0,0,9,0,14220,14.22 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,iTraq/iTraqSymbols.vb,29,15,3,11,1,4,0,1,0,939,939 B
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,iTraq/iTraqTtest.vb,153,22,21,110,1,0,0,4,0,5815,5.82 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,iTraq/iTraq_csvReader.vb,189,20,23,146,1,0,0,6,0,7328,7.33 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,LabelFree/FoldChangeMatrix.vb,160,29,17,114,1,0,0,5,0,6771,6.77 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,LabelFree/LabelFreeTtest.vb,114,18,9,87,1,0,0,3,0,4680,4.68 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,LabelFree/SignificanceAB.vb,125,60,15,50,1,0,0,3,0,4934,4.93 KB
G:/GCModeller/src/GCModeller/annotations/Proteomics/Proteomics.NET5.vbproj,<project>,2374,420,290,1664,21,51,1,61,0,95600,95.60 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/test/test.vbproj,Module1.vb,21,0,5,16,1,0,1,0,0,1018,1018 B
G:/GCModeller/src/GCModeller/annotations/WGCNA/test/test.vbproj,networkTest.vb,15,0,3,12,1,0,1,0,0,678,678 B
G:/GCModeller/src/GCModeller/annotations/WGCNA/test/test.vbproj,<project>,36,0,8,28,2,0,2,0,0,1696,1.70 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,Analysis.vb,265,49,41,175,1,0,0,5,0,12026,12.03 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,CorrelationNetwork.vb,59,1,9,49,1,0,0,2,0,2510,2.51 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,Result.vb,152,77,15,60,1,12,0,5,0,6046,6.05 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,Algorithm/BetaTest.vb,90,20,10,60,1,8,0,5,0,3940,3.94 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,Algorithm/ModulePhenotype.vb,309,113,31,165,1,0,0,7,0,13437,13.44 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,Algorithm/SoftLinear.vb,23,3,3,17,1,0,0,1,0,932,932 B
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,Algorithm/TOM.vb,130,39,12,79,1,0,0,4,0,5085,5.08 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,Algorithm/WeightedNetwork.vb,95,44,11,40,1,0,0,4,0,3465,3.46 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,ResultTables/GeneSignificanceResult.vb,39,21,7,11,1,6,0,1,0,936,936 B
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,ResultTables/ModuleEigengeneResult.vb,25,15,4,6,1,4,0,0,0,609,609 B
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,ResultTables/ModuleMembershipResult.vb,55,23,8,24,1,5,0,2,0,1637,1.64 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,ResultTables/ModulePhenotypeCorrelation.vb,53,24,8,21,1,7,0,1,0,1300,1.30 KB
G:/GCModeller/src/GCModeller/annotations/WGCNA/WGCNA/WGCNA.vbproj,<project>,1295,429,159,707,12,42,0,37,0,51923,51.92 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,AnnotationTable.vb,53,0,5,48,1,11,0,2,0,1890,1.89 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,eggNOG.vb,63,0,6,57,1,21,0,1,0,2408,2.41 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,IDMapping.vb,73,11,11,51,1,0,0,4,0,2708,2.71 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/Extensions.vb,149,7,18,124,1,0,0,7,0,6643,6.64 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/Feature.vb,295,116,28,151,1,19,0,2,0,14149,14.15 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/FeatureKeys.vb,102,16,11,75,1,1,1,5,0,4261,4.26 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/Features.vb,13,0,1,12,1,0,0,0,0,240,240 B
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/GFF.vb,366,112,52,202,2,15,4,16,0,15484,15.48 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/Region.vb,45,6,7,32,1,3,0,3,0,1661,1.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/SequenceParser.vb,32,0,5,27,1,0,0,1,0,1421,1.42 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,PTF/AnnotationReader.vb,29,0,5,24,1,0,1,2,0,916,916 B
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,PTF/KOSelector.vb,29,5,6,18,1,0,0,2,0,911,911 B
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,PTF/ProteinAnnotation.vb,66,21,8,37,1,6,0,3,0,2285,2.29 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,PTF/PtfFile.vb,102,7,18,77,1,2,1,9,0,3954,3.95 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/Document/FeatureParser.vb,125,33,13,79,1,0,0,4,0,5108,5.11 KB
